acctid,state,zip,rollout,cobal,collscr,cs,accessscr,lnacscr,bureauscr,eaglemod,numcalls,numrpcs,totalpay,county,PctUnempl,MedIncome,IncomePctStateAvg,PctPoverty,Pct_ltHS,Pct_HS,Pct_SomeCollege,Pct_BachPlus,Pct_AnyDebtCollections,MedianDebtCollections,Pct_AutoLoan,Pct_AutoLoanCollections,Pct_CCLoanCollections,Pct_EduLoan,MedianEduLoan,Pct_EduLoanCollections,MedianMedDebt,Pct_MedDebtCollections,Pct_NoHealthIns,percentPay
2797,AR,72212,Discover,6689,04013116,4,0.4344,-0.83,135,14,63,4,316,05119,3.5,53597,101.9,17.6,8.522869929,25.67531643,29.45804841,36.34376523,35.41185,1849,31.71996,7.32345,5.45253,20.92337,23562,9.87043,345,11.53018,9.42182,4.724174017
2798,CA,95991,Discover,6022,09012140,9,0.5077,-0.68,121,54,66,2,364,06101,6.6,63246,74.6,15.5,20.35084474,24.5205944,35.13380195,19.99475891,23.27332,1895,30.60556,2.51397,3.40173,8.73977,14459,10.11236,919.5,9.1653,6.78401,6.044503487
2799,IL,60804,Associates,6668,08012198,8,0.4804,-0.73,136,77,30,3,2410,17031,5,72063,99.8,13.8,12.02660655,22.42699294,24.79774466,40.74865585,27.42029,1448,23.33793,4.92323,3.65191,16.81452,22564,7.54465,587,13.28281,8.93505,36.14277145
2800,NY,11554,Bank_Of_Am,1407,04013167,4,0.6259,-0.47,124,23,33,2,1293,36059,2.9,125118,168.6,6.1,8.297057987,21.7991129,22.42197709,47.48185202,13.16394,1886.5,31.0053,1.76745,2.29888,16.26823,23494,3.81638,325,2.72647,3.60559,91.89765458
2801,CA,94611,Bank_Of_Am,3343,05013005,5,0.9324,-0.07,130,12,152,1,299,06013,3.5,110595,130.4,8.8,10.2561427,17.46950386,28.21818091,44.05617252,17.54391,2001,25.85659,2.76104,2.29576,10.4326,20000,6.6615,835.5,7.62849,4.14515,8.94406222
2802,NC,28789,Bank_Of_Am,4099,01019589,1,0.6021,-0.51,116,70,19,5,933,37099,3.8,50652,81.7,18.7,10.82221421,29.16336098,31.26217093,28.75225388,25.31447,1443.5,34.27673,2.90135,3.13779,10.77044,14495,7.29927,1072,11.71384,15.20799,22.76164918
2803,CA,91340,Bank_Of_Am,1908,02014536,2,0.1996,-1.61,139,86,34,1,1286,06037,4.9,77356,91.2,14.1,19.95716305,20.39096448,25.60750331,34.04436916,22.26986,1860.5,25.77181,3.16442,2.94676,12.15225,19053,7.82106,743,6.99388,8.96509,67.40041929
2804,FL,34203,Discover,6841,08012256,8,0.1964,-1.63,116,12,63,1,250,12081,2.9,67929,107.7,9.9,9.74082771,29.07547081,28.97791115,32.20579033,26.01127,2192.5,31.95406,2.58281,3.29101,11.26489,20935,8.1064,1212,15.21724,11.75688,3.654436486
2805,KY,42445,Chase_Rev,3837,05012784,5,0.9000,-0.11,113,57,64,1,120,21143,4.2,56445,101.6,14.8,10.76743507,44.84972279,30.05544208,14.32740006,32.23141,1222,26.44628,4.34783,4.51128,10.33058,16978.51829,10.91520085,574.5,20.66116,5.26102,3.127443315
2806,NY,12404,Associates,1108,05012941,5,0.0171,-4.07,130,99,77,1,110,36111,3.2,77427,104.3,11.3,8.581555501,28.2519914,28.68736371,34.47908939,22.15109,1410,34.0589,2.6616,2.85016,15.87708,20964.5,5.41475,471,10.06036,5.4937,9.927797834
2807,OH,44902,Associates,1849,01014892,1,0.3489,-1.05,128,50,27,1,300,39139,4.5,51733,83.1,13.4,11.5523092,40.59124633,30.02588141,17.83056306,28.8716,1448,33.30739,4.16378,3.85488,14.86381,17242,6.9808,643,14.39689,9.45906,16.22498648
2808,CT,06483,Discover,1721,02014159,2,0.9037,-0.1,123,21,49,1,1145,09009,4.3,75094,89.8,12,9.67656556,29.59974326,24.07661056,36.64708062,24.34018,1500,30.07907,3.15582,3.96077,19.58128,21750,6.88152,409,7.86592,4.91188,66.53108658
2809,PA,19104,Discover,2099,06012688,6,0.8527,-0.16,107,15,14,1,499,42101,5.4,52882,76.7,22.3,13.44967286,31.36673985,22.66209784,32.52148945,35.02126,1631,23.31593,6.16572,6.70219,23.36,22803,11.19706,408,7.32685,7.22665,23.77322535
2810,WA,98408,Bank_Of_Am,646,08012200,8,0.9006,-0.1,128,72,81,1,90,53053,5.1,85492,101.6,8.2,7.924204393,26.46603634,37.19941215,28.41034711,21.19234,2117,33.19062,2.68714,3.05919,15.48753,18644,6.54227,818,8.94431,6.34058,13.93188854
2811,NE,68508,Discover,6270,10011749,10,0.3365,-1.09,132,18,184,2,113,31109,2.2,65436,97.7,12,6.67067398,20.97427806,32.23432765,40.12072031,16.91932,2078,30.47105,3.05164,2.88283,18.23176,19977.5,5.07813,831,6.70465,5.48366,1.802232855
2812,NC,28403,Discover,2782,02014181,2,0.7060,-0.35,108,12,74,11,1260,37129,3.3,66212,106.8,11.9,6.21247128,19.23916052,31.72138164,42.82698657,31.24169,2364,29.85908,3.22581,3.36943,15.47461,21140,8.8488,1547,23.43792,9.01548,45.29115744
2813,CA,93960,Wells,1006,05012803,5,0.4571,-0.78,131,11,26,2,791,06053,5.9,81404,96,12.1,27.01052316,20.28774722,26.21166103,26.49006859,23.14351,1955,26.31739,2.58159,2.56445,9.27866,15000,6.30115,1056,13.21944,10.50284,78.62823062
2814,KS,66061,Chase,6760,07012388,7,0.9212,-0.08,130,42,6,1,185,20091,2.3,93220,145.4,5.9,3.730066672,13.77056691,26.17211868,56.32724774,17.2704,1378.5,28.11144,1.85607,1.80297,17.63107,21321,4.92143,660,10.72082,5.26762,2.736686391
2815,PA,15139,Discover,2460,04013262,4,0.4251,-0.86,134,11,10,1,221,42003,4.2,68874,99.9,11.3,4.914186636,25.95803056,25.83745672,43.29032608,20.72826,1670,34.34123,2.64914,3.39375,20.93155,24945,6.56504,274,6.59547,3.74227,8.983739837
2816,TX,76384,Associates,1269,01925751,1,0.7801,-0.25,139,72,137,1,139,48155,3.2,42616,63.6,17.4,24.27184466,23.4223301,35.31553398,16.99029126,39.47278686,2040.895122,33.89603555,6.09179545,4.513910946,11.44402708,15912.38519,9.816377556,932.7814208,22.68250686,16.85606,10.9535067
2817,SC,29210,Associates,2803,03013628,3,0.3770,-0.98,109,37,4,1,1800,45063,2.7,65016,109.4,11.1,9.607678227,27.20823233,31.65289665,31.5311928,33.83553,2462,31.0316,4.92676,4.16956,17.62921,21426,9.08012,1082,20.23436,9.13852,64.21691045
2818,CA,96007,Bank_Of_Am,1214,01016141,1,0.5826,-0.54,97,22,102,2,100,06089,4.6,60187,70.9,14,8.935611038,25.82867451,42.65486863,22.58084582,22.84937,1580.5,27.86467,2.80755,3.1773,9.41857,16831,9.56679,610,11.57769,6.73602,8.23723229
2819,PA,19145,Chase,5245,06012640,6,0.4018,-0.91,106,59,136,3,130,42101,5.4,52882,76.7,22.3,13.44967286,31.36673985,22.66209784,32.52148945,35.02126,1631,23.31593,6.16572,6.70219,23.36,22803,11.19706,408,7.32685,7.22665,2.478551001
2820,NY,11542,Discover,2976,01014862,1,0.5864,-0.53,91,41,29,8,260,36059,2.9,125118,168.6,6.1,8.297057987,21.7991129,22.42197709,47.48185202,13.16394,1886.5,31.0053,1.76745,2.29888,16.26823,23494,3.81638,325,2.72647,3.60559,8.73655914
2821,PA,17313,Discover,1902,02013827,2,0.0292,-3.54,138,29,23,3,522,42133,3.8,72949,105.8,9.2,9.228183687,38.8831082,26.08119868,25.80750943,22.14961,1688,35.19216,2.74987,3.32742,18.00099,20805,7.22178,548,9.0005,4.84161,27.44479495
2822,WA,98117,Bank_Of_Am,907,01926538,1,0.6734,-0.4,140,42,108,2,1109,53033,2.9,110351,131.1,9.3,6.331713642,14.84370095,24.79811878,54.02646663,12.93026,1740,23.20067,1.91134,1.67551,12.62852,21706,5.1976,529,4.58894,5.24257,122.2712238
2823,MA,01082,Discover,1216,08000000,8,0.0452,-3.1,124,27,22,1,859,25015,3.4,77117,86.1,11.7,4.73665818,21.57855324,23.45863911,50.22614947,12.24628,1488,27.49211,1.36006,2.88157,17.05007,21352.5,5.68783,409,3.0221,1.29943,70.64144737
2824,CA,91010,Wells,1539,04013244,4,0.0942,-2.36,117,97,161,3,210,06037,4.9,77356,91.2,14.1,19.95716305,20.39096448,25.60750331,34.04436916,22.26986,1860.5,25.77181,3.16442,2.94676,12.15225,19053,7.82106,743,6.99388,8.96509,13.64522417
2825,OK,73096,Discover,3371,01014862,1,0.3781,-0.97,102,60,83,5,225,40011,2.2,50068,89.7,18,17.00648016,35.18255097,30.93093093,16.88003793,37.59124,1753,29.56204,9,4.54545,9.48905,16065.4881,12.40224548,936,21.53285,11.66556,6.674577277
2826,NY,11050,Chase_Rev,3468,05012984,5,0.6297,-0.46,132,36,101,3,845,36059,2.9,125118,168.6,6.1,8.297057987,21.7991129,22.42197709,47.48185202,13.16394,1886.5,31.0053,1.76745,2.29888,16.26823,23494,3.81638,325,2.72647,3.60559,24.3656286
2827,TX,77581,Discover,2486,06012664,6,0.4760,-0.74,89,24,146,10,374,48167,4.4,77627,115.9,12.1,10.14135895,24.34362943,32.28259799,33.23241364,32.46292,2217,34.51005,5.49903,3.71276,13.7931,18517,8.83905,808,12.6831,13.93295,15.04424779
2828,CA,94544,Discover,2008,06012725,6,0.5380,-0.62,120,82,81,5,180,06001,3.3,108971,128.5,9.4,10.99556649,16.65392093,22.70746308,49.6430495,14.8565,1866,20.97298,2.93913,2.00185,10.51324,21097,6.57943,750,5.58146,4.22155,8.964143426
2829,CA,94544,Discover,2565,03923838,3,0.0818,-2.5,131,70,55,1,110,06001,3.3,108971,128.5,9.4,10.99556649,16.65392093,22.70746308,49.6430495,14.8565,1866,20.97298,2.93913,2.00185,10.51324,21097,6.57943,750,5.58146,4.22155,4.288499025
2830,KY,40272,Discover,1945,03013595,3,0.4392,-0.82,128,43,47,2,680,21111,3.8,60636,109.2,14.5,8.747038353,26.33033467,29.93114171,34.99148527,33.23836,1216,24.14928,4.72737,4.08474,17.02247,21424.5,11.00896,533.5,18.87641,5.71266,34.96143959
2831,NC,27529,Chase_Rev,1832,02014641,2,0.1361,-1.99,133,34,102,1,40,37101,3.3,69889,112.7,11.8,11.2778755,27.6563298,36.4658401,24.5999546,33.91794,1354.5,36.25101,3.45212,5.16929,15.38214,21522.5,5.75314,689,21.83427,10.37579,2.183406114
2832,MO,63539,Discover,3095,06012761,6,0.7704,-0.26,104,46,61,1,675,29121,2.5,49295,79.7,13.7,9.664146972,45.50760693,27.07874845,17.74949766,25.79365,2550,25.99206,4.02299,3.96825,9.92064,14750,10,917,14.28571,10.92801,21.80936995
2833,MD,21114,Chase_Rev,8528,08012189,8,0.3933,-0.93,118,50,32,1,25,24003,2.8,107281,119,6.2,6.59570141,22.51551332,27.98671634,42.90206894,20.76317,1470,33.57621,2.57194,2.73461,15.44149,25235,6.39637,505.5,8.95941,4.90709,0.29315197
2834,MI,48733,Associates,2285,06922505,6,0.6438,-0.44,133,81,30,1,150,26157,5.4,52365,82.5,13,9.484327078,44.73410615,31.626553,14.15501378,23.09925,1334.5,33.89437,2.72851,3.13726,12.47824,16452,7.44186,444,13.98723,5.08497,6.564551422
2835,SC,29512,Associates,786,04013136,4,0.0641,-2.75,118,42,128,3,200,45069,6.5,38254,64.3,24.1,20.2524413,47.98981924,23.75857054,7.999168918,60.9375,1784,26.20192,15.24064,6.51466,13.70192,19268.5,11.40351,682,37.13942,13.16854,25.44529262
2836,HI,96793,Associates,5969,07012426,7,0.5220,-0.65,117,86,161,1,66,15009,3.5,75421,88.2,11.4,7.445318667,30.11568593,32.42770691,30.0112885,19.20904,1914,24.50808,2.67413,2.78189,9.15644,18996.5,8.51064,449,6.37054,4.14831,1.10571285
2837,NC,28054,Discover,1565,07920000,7,0.0513,-2.97,137,24,56,1,731,37071,3.7,56017,90.4,14.9,13.3027289,30.06248406,33.3786024,23.25618465,41.65744,1767,31.12894,5.38709,5.46167,14.12562,21697,8.22723,1079.5,28.99834,9.95753,46.70926518
2838,WV,26571,Discover,3675,03013617,3,0.3127,-1.16,140,56,78,3,150,54049,4.3,51252,100.3,15.1,8.850678733,40.26115061,26.87265676,24.0155139,36.04526,1194,41.05603,2.77778,3.63967,16.32543,18919,10.89109,495,26.23923,6.84973,4.081632653
2839,WA,98003,Bank_Of_Am,852,03013666,3,0.2018,-1.6,88,87,78,9,310,53033,2.9,110351,131.1,9.3,6.331713642,14.84370095,24.79811878,54.02646663,12.93026,1740,23.20067,1.91134,1.67551,12.62852,21706,5.1976,529,4.58894,5.24257,36.38497653
2840,IL,62052,Associates,5722,07012452,7,0.9341,-0.07,120,47,208,2,235,17083,3.5,68675,95.1,9.3,7.592321024,37.30169311,32.68230903,22.42367684,23.30097,1399.5,28.47897,9.78723,2.52101,14.40129,11345,7.86517,688,13.91586,5.1455,4.10695561
2841,CA,92020,Wells,2393,02013753,2,0.3059,-1.18,144,32,47,9,450,06073,3.4,90756,107,10.7,11.6848286,18.19642779,29.85549373,40.26324989,20.19116,1924,28.30083,2.24266,2.34859,12.17414,19222,6.50241,855,9.18014,6.69465,18.80484747
2842,CA,92345,Discover,4856,03013402,3,0.1996,-1.61,132,5,63,7,650,06071,4.1,74218,87.5,13.2,18.89536361,26.86536504,32.32605,21.91322135,29.61367,1978,32.65477,4.23582,4.0615,13.91869,18375,9.42403,761,9.84435,8.89974,13.38550247
2843,CT,06905,Bank_Of_Am,6998,07012462,7,0.1636,-1.81,128,72,80,7,3600,09001,4.1,100703,120.4,9.1,9.805912404,20.83388044,20.14681768,49.21338948,19.57291,1542,28.8866,2.0926,2.50519,15.31485,23377.5,5.37589,683,9.2558,6.96043,51.44326951
2844,NY,10460,Chase,1577,03013565,3,0.0763,-2.57,117,73,7,1,738,36005,7.8,43143,58.1,26.4,25.8710362,27.85533524,25.3350941,20.93853447,30.75821,1916,14.16069,7.05584,7.05134,15.53628,18348,10.82875,440,6.1109,7.58297,46.79771718
2845,LA,70374,Chase,3332,04013224,4,0.5434,-0.61,142,16,32,1,945,22057,3.4,58740,112.8,15.7,19.0778943,41.43791045,22.13711909,17.34707616,29.99661,1663,34.67934,3.48743,3.13064,10.7567,12262,6.94006,829,17.13607,3.61311,28.36134454
2846,NY,11692,Wells,3705,01927115,1,0.3685,-1,104,39,19,5,660,36081,5.2,72807,98.1,13.6,17.2982753,26.69080995,22.08711692,33.92379783,17.6652,1670,15.89577,3.42374,3.44441,11.06656,20000,6.21861,351,3.76252,8.61479,17.81376518
2847,NC,27604,Discover,554,01015001,1,0.9157,-0.09,120,32,132,1,80,37183,3.1,91558,147.7,9.4,6.338787435,14.5418769,24.39591103,54.72342463,23.16866,1499.5,30.25379,3.40381,3.02448,18.69772,23419.5,6.51451,660,13.71524,8.23599,14.44043321
2848,CA,92880,Bank_Of_Am,506,10011195,10,0.0074,-4.9,116,49,14,2,24,06065,4.2,78690,92.8,11.6,17.00949518,26.92678907,32.53036944,23.5333463,26.08633,2126,33.7148,3.36421,3.62591,13.678,18560,8.81511,842,8.82245,8.20894,4.743083004
2849,PA,17543,Associates,2228,01019384,1,0.9670,-0.03,137,16,5,3,1971,42071,3.5,75619,109.7,8.8,13.64479849,34.39169092,22.2325016,29.731009,19.45899,1406,29.4378,3.01921,2.65141,16.85989,20311,7.061,549,9.46771,10.90072,88.46499102
2850,PA,15642,Bank_Of_Am,2060,04013147,4,0.4069,-0.9,136,90,64,15,1500,42003,4.2,68874,99.9,11.3,4.914186636,25.95803056,25.83745672,43.29032608,20.72826,1670,34.34123,2.64914,3.39375,20.93155,24945,6.56504,274,6.59547,3.74227,72.81553398
2851,VA,23113,Associates,4444,05012889,5,0.9969,0,131,77,47,1,1000,51760,3.4,52011,64.3,21.1,12.26369092,20.4476119,24.20292573,43.08577144,34.21406,1561,24.37677,7.28863,5.37117,21.70473,24910,10.31637,790,16.67413,7.35484,22.50225023
2852,NY,11201,Discover,3337,04013154,4,0.5870,-0.53,135,9,59,1,2000,36047,5.9,66943,90.2,19.2,16.30432698,25.24559171,18.91882099,39.53126032,19.79745,1779,13.06414,4.43968,4.09662,14.3664,22605,8.07049,380,3.40042,6.14937,59.93407252
2853,GA,31419,Associates,2857,05012839,5,0.6349,-0.45,145,60,123,1,153,13051,3,61527,92.5,15.5,9.384328172,24.35382911,30.71620394,35.54563878,36.39702,1918.5,30.52166,6.84333,5.71016,19.78615,26090,10.69869,947,19.35414,10.99104,5.355267763
2854,PA,15220,Discover,1482,07012456,7,0.3104,-1.17,119,5,143,15,300,42003,4.2,68874,99.9,11.3,4.914186636,25.95803056,25.83745672,43.29032608,20.72826,1670,34.34123,2.64914,3.39375,20.93155,24945,6.56504,274,6.59547,3.74227,20.24291498
2855,TN,38115,Discover,4470,06012617,6,0.5090,-0.68,115,88,104,2,300,47157,4.5,54931,92,18,10.72462202,27.56382554,28.40637502,33.30517742,38.97949,1982,28.10853,9.12342,6.29795,20.40308,22769.5,12.07679,766.5,15.24712,12.04647,6.711409396
2856,AR,72211,Bank_Of_Am,5428,09012139,9,0.4715,-0.75,107,5,62,1,1536,05119,3.5,53597,101.9,17.6,8.522869929,25.67531643,29.45804841,36.34376523,35.41185,1849,31.71996,7.32345,5.45253,20.92337,23562,9.87043,345,11.53018,9.42182,28.29771555
2857,NJ,08110,Associates,4193,06012612,6,0.6314,-0.46,141,98,43,13,2920,34005,3.3,94043,105.4,7.6,6.036378357,26.91207184,27.10067991,39.9508699,21.17314,1588.5,34.77675,2.62841,3.19648,19.46933,24050,5.91491,563,10.57984,3.86406,69.63987598
2858,CA,94705,Chase,6821,09011988,9,0.9662,-0.03,142,72,41,1,2822,06001,3.3,108971,128.5,9.4,10.99556649,16.65392093,22.70746308,49.6430495,14.8565,1866,20.97298,2.93913,2.00185,10.51324,21097,6.57943,750,5.58146,4.22155,41.37223281
2859,IL,61821,Bank_Of_Am,3686,01019254,1,0.2807,-1.27,125,42,55,1,648,17019,3.8,58787,81.4,15,5.229051393,21.36816044,27.92649087,45.47629729,24.76828,1889,25.96979,6.76275,3.53006,16.30621,20138.5,5.78947,1101,13.86886,5.11554,17.58003256
2860,IL,60445,Chase,5178,03013591,3,0.1323,-2.02,123,71,32,7,300,17031,5,72063,99.8,13.8,12.02660655,22.42699294,24.79774466,40.74865585,27.42029,1448,23.33793,4.92323,3.65191,16.81452,22564,7.54465,587,13.28281,8.93505,5.793742758
2861,WI,53224,Chase,10622,08000000,8,0.9890,-0.01,132,81,116,6,122,55089,2.5,91014,135.5,4.7,2.636955087,20.82534494,26.09768363,50.44001634,10.46312,1887,29.57118,0.62112,0.88849,16.80961,20723.5,5.10204,742,6.17496,1.86638,1.148559593
2862,OH,45342,Discover,2148,03013550,3,0.6858,-0.38,99,19,341,2,100,39113,4.1,56636,90.9,15.2,8.970950405,27.81604191,34.01319818,29.19980951,34.44425,1323,29.4998,4.76427,4.60961,18.43665,20745,8.96035,684.5,18.76475,6.06454,4.655493482
2863,OR,97211,Wells,1861,02013993,2,0.1528,-1.88,121,77,40,6,1220,41051,3.9,77851,109,12.4,7.632992897,17.0215155,28.11193827,47.23355333,16.61489,1500.5,22.01735,2.16291,2.3429,19.28182,24287,7.86775,585,4.53097,5.87734,65.55615261
2864,TX,76109,Wells,8439,10011117,10,0.8363,-0.18,133,28,33,2,25,48439,3.6,71399,106.6,11.6,13.34850079,23.677049,29.58092227,33.39352794,39.05545,1913,31.39344,6.10458,4.10482,15.94719,19710,8.75201,880,23.2335,18.05785,0.296243631
2865,TN,38135,Bank_Of_Am,7276,01018872,1,0.6105,-0.49,131,42,77,2,7810,47157,4.5,54931,92,18,10.72462202,27.56382554,28.40637502,33.30517742,38.97949,1982,28.10853,9.12342,6.29795,20.40308,22769.5,12.07679,766.5,15.24712,12.04647,107.3391974
2866,PA,15221,Associates,5978,01019241,1,0.0187,-3.98,93,51,5,1,1299,42003,4.2,68874,99.9,11.3,4.914186636,25.95803056,25.83745672,43.29032608,20.72826,1670,34.34123,2.64914,3.39375,20.93155,24945,6.56504,274,6.59547,3.74227,21.72967548
2867,CA,95077,Wells,1691,05922892,5,0.5348,-0.63,98,96,74,3,381,06087,4.8,90370,106.5,10.6,11.72431036,15.90521432,30.4792066,41.89126872,15.10641,1306.5,22.89335,2.52525,2.06414,9.84131,18320.5,5.5,362.5,6.10161,7.26508,22.53104672
2868,MD,21239,Bank_Of_Am,4413,05012961,5,0.4741,-0.75,139,71,146,7,1301,24005,3.3,80159,88.9,9.8,8.399365012,24.76132873,26.40996058,40.42934568,25.59542,1692,30.96936,5.17078,4.02711,16.86135,23067,8.09717,448.5,9.97421,5.1149,29.48107863
2869,CA,95130,Bank_Of_Am,2031,08012220,8,0.5843,-0.54,139,12,1,1,750,06085,2.6,141161,166.4,6.9,10.81273363,13.69970623,21.09559113,54.391969,10.99841,1745,20.25755,2.2752,1.57985,7.38474,18404,5.53283,585.5,3.57075,3.66807,36.92762186
2870,WA,98422,Associates,3141,07012537,7,0.8216,-0.2,111,9,145,1,155,53053,5.1,85492,101.6,8.2,7.924204393,26.46603634,37.19941215,28.41034711,21.19234,2117,33.19062,2.68714,3.05919,15.48753,18644,6.54227,818,8.94431,6.34058,4.934734161
2871,CA,91001,Chase,2155,06012767,6,0.2203,-1.51,102,87,71,4,1370,06037,4.9,77356,91.2,14.1,19.95716305,20.39096448,25.60750331,34.04436916,22.26986,1860.5,25.77181,3.16442,2.94676,12.15225,19053,7.82106,743,6.99388,8.96509,63.57308585
2872,SD,57103,Discover,1518,05012782,5,0.0020,-6.24,142,40,108,1,140,46099,1.9,73040,109.3,9.5,6.845228799,25.79884429,33.89192566,33.46400125,15.16257,2596,33.56067,2.28824,2.42095,21.14195,20960,4.35109,748,3.09278,9.14858,9.222661397
2873,KS,66048,Associates,2401,02014610,2,0.1023,-2.28,121,97,66,30,75,20103,2.9,81325,126.8,8.7,7.046804209,28.02295987,30.29006697,34.64016895,22.51975,1938,33.88938,2.43632,2.45566,15.67164,18756,7.56303,653,13.38894,5.767,3.123698459
2874,VA,23518,Discover,1767,02013716,2,0.6940,-0.37,147,27,56,7,186,51710,3.5,56951,70.4,16.9,11.13950571,24.07921426,32.97880858,31.80247144,44.91633,1712.5,28.05513,6.87831,6.29804,18.84404,20088.5,10,771,30.75517,9.35058,10.52631579
2875,TN,37211,Discover,2531,05012922,5,0.0564,-2.87,118,28,56,2,780,47037,2.8,65463,109.7,15,9.887325145,21.27948603,24.41261455,44.42057428,28.64661,1787.5,24.69489,4.792,3.5158,19.48188,24152,8.87285,767,14.35506,12.67818,30.81785855
2876,IA,52246,Discover,1618,06012585,6,0.6834,-0.38,126,55,47,1,250,19103,2.3,68664,104.6,14.7,3.764371643,15.37599325,26.775647,54.0839881,15.89998,1469.5,27.55367,1.75439,1.85503,22.95353,26524,5.3443,506,7.76126,5.10365,15.45117429
2877,CA,91342,Associates,11808,10011527,10,0.7951,-0.23,85,96,8,3,5176,06037,4.9,77356,91.2,14.1,19.95716305,20.39096448,25.60750331,34.04436916,22.26986,1860.5,25.77181,3.16442,2.94676,12.15225,19053,7.82106,743,6.99388,8.96509,43.83468835
2878,PA,19021,Discover,1915,02013924,2,0.4763,-0.74,104,14,101,3,308,42017,3.8,99755,144.7,6.5,5.51385825,27.73620074,23.83190418,42.91803683,17.13512,1553,33.44783,1.5517,2.20994,18.30584,23423,4.59831,544,7.97252,3.20816,16.08355091
2879,TX,75060,Discover,7389,10010902,10,0.4307,-0.84,119,19,57,12,255,48113,3.7,63549,94.9,14.4,19.27701005,22.59537298,25.17173246,32.9558845,40.74712,1773,26.5275,7.21764,4.45836,14.69989,19302,11.01283,789,19.31871,22.04706,3.451075924
2880,LA,70094,Associates,4048,01925656,1,0.1663,-1.79,129,20,85,7,290,22051,3.6,56080,107.7,17.5,13.20846305,29.22327144,28.91551839,28.65274712,31.99854,1683,27.17423,6.53088,4.01823,16.83748,19896,9.43478,683,12.07174,9.95381,7.164031621
2881,CA,92021,Associates,2930,02013953,2,0.4785,-0.74,107,93,107,1,1750,06073,3.4,90756,107,10.7,11.6848286,18.19642779,29.85549373,40.26324989,20.19116,1924,28.30083,2.24266,2.34859,12.17414,19222,6.50241,855,9.18014,6.69465,59.72696246
2882,FL,33186,Bank_Of_Am,5371,02014761,2,0.3929,-0.93,113,56,108,7,510,12086,2.6,58905,93.4,15.2,17.51028211,26.42735497,24.31392186,31.74844106,27.22036,2392,29.11401,3.74676,4.33116,12.18676,19970.5,8.23955,783,9.36833,13.94156,9.495438466
2883,OH,45237,Discover,1024,05012872,5,0.1982,-1.62,117,82,8,2,194,39061,3.6,64087,102.9,15.7,8.058353595,25.89960002,26.40557467,39.63647171,29.38434,1455,28.68316,4.68458,3.70956,19.62937,22335,9.34249,802,14.56696,5.59931,18.9453125
2884,CA,94579,Associates,1132,06012573,6,0.7409,-0.3,121,54,93,8,640,06001,3.3,108971,128.5,9.4,10.99556649,16.65392093,22.70746308,49.6430495,14.8565,1866,20.97298,2.93913,2.00185,10.51324,21097,6.57943,750,5.58146,4.22155,56.53710247
2885,CA,90723,Wells,1148,05012774,5,0.4261,-0.85,98,4,8,1,752,06037,4.9,77356,91.2,14.1,19.95716305,20.39096448,25.60750331,34.04436916,22.26986,1860.5,25.77181,3.16442,2.94676,12.15225,19053,7.82106,743,6.99388,8.96509,65.50522648
2886,CA,90813,Bank_Of_Am,1986,01019302,1,0.8636,-0.15,130,43,136,1,255,06037,4.9,77356,91.2,14.1,19.95716305,20.39096448,25.60750331,34.04436916,22.26986,1860.5,25.77181,3.16442,2.94676,12.15225,19053,7.82106,743,6.99388,8.96509,12.83987915
2887,IL,62881,Chase_Rev,1815,03013549,3,0.8416,-0.17,141,25,105,1,660,17121,4.6,55292,76.6,15.5,11.0135522,34.94941783,37.83928231,16.19774766,37.41776,1757,31.08553,10.5364,5.23732,8.96382,16489,7.33945,993,24.75329,6.892,36.36363636
2888,KY,41749,Associates,1048,03013380,3,0.8208,-0.2,123,43,226,1,144,21131,6.6,32682,58.9,29.8,16.45962733,45.84120983,28.53092087,9.168241966,37.92049,1453.5,28.13456,4.65116,1.78571,11.62079,16978.51829,10.91520085,318,17.737,2.80066,13.74045802
2889,IL,61607,Associates,5158,07012447,7,0.7196,-0.33,145,46,100,3,380,17143,5,56460,78.2,16.3,7.823298547,27.42152631,31.83824669,32.91692845,26.3227,1506,31.14446,7.89216,3.63354,15.45966,16917.5,9.8301,674,8.4803,6.3652,7.367196588
2890,AZ,85705,Discover,2368,06012656,6,0.5758,-0.55,105,97,42,2,1580,04019,3.8,60604,87.9,14.7,10.64911739,21.39905161,33.57729576,34.37453524,25.07988,1877,29.41502,3.63652,3.49253,14.11147,17466,9.05726,597.5,9.53054,8.82514,66.72297297
2891,ID,83714,Associates,292,01014965,1,0.6046,-0.5,114,54,48,9,7,16015,3.8,71545,107.9,12,5.293037235,30.73968943,36.18300217,27.78427116,17.66784,2451,32.50884,2.54237,3.84615,7.77385,16971.5,7.157553158,860.525,11.30742,15.70248,2.397260274
2892,AR,72401,Discover,1658,08012218,8,0.0728,-2.62,133,85,17,3,900,05055,3.3,53920,102.6,12.9,11.33886449,44.34032862,28.03969416,16.28111274,40.24478,1514,34.05327,5.50459,6.10119,13.82289,17808,8.85417,618,27.4298,7.77279,54.28226779
2893,CA,92801,Wells_FIB,6717,01928103,1,0.8698,-0.14,128,59,41,4,1920,06059,3.2,100210,118.1,9.9,13.38891948,17.24420737,27.25107979,42.11579335,17.55021,1857,27.25739,2.29937,2.10546,10.69581,19182,5.73619,683.5,7.07588,6.87569,28.58418937
