acctid,state,zip,rollout,cobal,collscr,cs,accessscr,lnacscr,bureauscr,eaglemod,numcalls,numrpcs,county,PctUnempl,MedIncome,IncomePctStateAvg,PctPoverty,Pct_ltHS,Pct_HS,Pct_SomeCollege,Pct_BachPlus,Pct_AnyDebtCollections,MedianDebtCollections,Pct_AutoLoan,Pct_AutoLoanCollections,Pct_CCLoanCollections,Pct_EduLoan,MedianEduLoan,Pct_EduLoanCollections,MedianMedDebt,Pct_MedDebtCollections,Pct_NoHealthIns
3675,MA,02021,Bank_Of_Am,1390,08921253,8,0.1131,-2.18,140,85,2,2,25021,3.3,114658,128,6.9,5.811546938,18.08611175,20.5637532,55.53858811,12.32729,1559,28.22971,1.31309,2.02265,18.70898,24033,3.36949,359.5,3.87737,2.31408
3676,CA,92801,Wells,2484,01014956,1,0.4944,-0.7,91,21,38,3,06059,3.2,100210,118.1,9.9,13.38891948,17.24420737,27.25107979,42.11579335,17.55021,1857,27.25739,2.29937,2.10546,10.69581,19182,5.73619,683.5,7.07588,6.87569
3677,OK,74066,Discover,1639,01017304,1,0.3004,-1.2,124,45,91,3,40143,3,59232,106.1,14.7,10.17444252,25.3524507,31.74387668,32.72923009,33.43887,1802,28.49582,4.66364,4.00732,17.14475,18993.5,10.17089,701,19.09645,14.32068
3678,NY,13669,Bank_Of_Am,542,04013080,4,0.8598,-0.15,125,17,5,1,36089,4.1,55531,74.8,15,11.39764627,35.62546025,29.40906754,23.56782593,26.99287,2002,41.186,2.90657,3.18363,19.63707,19987,8.58086,775,13.86909,5.65534
3679,KS,66535,Discover,2006,01016998,1,0.8204,-0.2,129,59,91,1,20149,2.4,78296,122.1,8,4.312413183,29.25243086,29.7259755,36.70918045,16.90363,1103,29.22591,2.15517,1.67464,15.79779,19140,4,500,11.53239,4.59882
3680,FL,33916,Wells,4315,06012614,6,0.7065,-0.35,112,89,14,1,12071,3.1,66426,105.3,12.2,10.23274888,30.83975458,29.921009,29.00648754,22.89492,2153,33.85659,3.26758,3.58991,11.75417,18627,7.68233,509,8.4851,11.21694
3681,TX,77588,Discover,2868,09011972,9,0.0100,-4.6,95,58,126,1,48039,4.5,82165,122.7,9,11.19059594,24.21511616,33.30783907,31.28644883,33.50388,2150,36.17294,4.97694,3.7159,15.03368,20389,6.74986,850,14.8205,13.20156
3682,IL,60632,Associates,5656,03013398,3,0.1994,-1.61,111,66,48,7,17031,5,72063,99.8,13.8,12.02660655,22.42699294,24.79774466,40.74865585,27.42029,1448,23.33793,4.92323,3.65191,16.81452,22564,7.54465,587,13.28281,8.93505
3683,IL,60637,Discover,8570,09011995,9,0.8495,-0.16,107,58,4,2,17031,5,72063,99.8,13.8,12.02660655,22.42699294,24.79774466,40.74865585,27.42029,1448,23.33793,4.92323,3.65191,16.81452,22564,7.54465,587,13.28281,8.93505
3684,IN,46807,Chase,2080,03013615,3,0.2403,-1.43,129,9,97,3,18003,2.9,62680,99.9,13.1,9.936967447,28.22404075,31.9505542,29.8884376,26.79612,2089,33.21271,4.426,3.41428,19.54987,22283,9.93228,872,14.94263,8.57007
3685,CA,92026,Wells,1366,03923599,3,0.7767,-0.25,106,52,28,1,06073,3.4,90756,107,10.7,11.6848286,18.19642779,29.85549373,40.26324989,20.19116,1924,28.30083,2.24266,2.34859,12.17414,19222,6.50241,855,9.18014,6.69465
3686,TX,77026,Bank_Of_Am,836,06012577,6,0.5844,-0.54,144,93,95,2,48201,4.2,63539,94.9,16.4,18.13170496,22.75718363,26.58484296,32.52626845,37.36998,2041,27.98331,7.34685,4.57956,14.67667,18894,9.26155,867,13.47865,21.81881
3687,MA,02145,Discover,2934,01016074,1,0.1248,-2.08,110,58,101,5,25017,3.1,112345,125.4,7.7,6.428638948,18.06826616,17.7378585,57.76523639,12.30891,1471,26.16777,1.66961,2.11965,16.31408,23081,3.59678,511.5,3.17326,2.11603
3688,CA,95819,Bank_Of_Am,975,01015304,1,0.9054,-0.1,126,29,150,7,06067,3.9,79611,93.8,13,11.93478218,22.01223115,34.05600934,31.99697733,22.09095,2018,27.60174,3.33184,3.08424,13.21636,18245,8.82954,753,8.55482,4.89563
3689,MN,55901,Associates,730,01928315,1,0.0799,-2.53,121,8,67,1,27109,2.2,83656,107.6,7.7,5.037121435,19.61279771,28.20034549,47.14973537,12.11279,1573.5,27.85941,2.04533,2.27731,20.27403,22912,6.17042,444,1.74742,3.08722
3690,IL,60707,Discover,5244,05012831,5,0.0717,-2.64,138,60,40,1,17031,5,72063,99.8,13.8,12.02660655,22.42699294,24.79774466,40.74865585,27.42029,1448,23.33793,4.92323,3.65191,16.81452,22564,7.54465,587,13.28281,8.93505
3691,CA,90026,Bank_Of_Am,1552,04013150,4,0.1236,-2.09,119,46,43,8,06037,4.9,77356,91.2,14.1,19.95716305,20.39096448,25.60750331,34.04436916,22.26986,1860.5,25.77181,3.16442,2.94676,12.15225,19053,7.82106,743,6.99388,8.96509
3692,AL,35207,Discover,1585,03013416,3,0.8903,-0.12,129,49,215,6,01073,2.6,55210,102.3,16.9,9.038611141,26.40610666,29.898956,34.6563262,35.8093,1812,27.24051,9.49341,5.50039,18.05515,22838,8.79269,814.5,17.79784,8.89164
3693,LA,70634,Chase,5877,08000000,8,0.6218,-0.48,123,83,58,3,22011,3.4,59550,114.3,15.9,12.50359535,38.99823314,30.2050376,18.29313391,36.25349,1577,36.81267,6.78295,4.42177,10.81081,12255.5,9.48276,686,21.90121,6.78032
3694,TX,79761,Bank_Of_Am,965,02014048,2,0.1997,-1.61,124,24,57,2,48135,3.9,58389,87.2,16.6,23.67253873,29.7705314,30.28902216,16.26790771,51.51792,2319,38.60644,7.36295,5.91783,7.84565,14209,9.32401,1252,31.71178,27.33368
3695,NV,89121,Bank_Of_Am,10981,10920257,10,0.5490,-0.6,105,89,19,4,32003,6,63735,96.3,15.1,13.62216164,27.97505673,32.5981162,25.80466544,33.49727,2110.5,28.91963,4.83124,4.45914,13.34919,16263,9.73684,734,15.70691,12.66683
3696,DC,20001,Associates,1000,05012861,5,0.2718,-1.3,115,89,94,1,11001,4.7,91072,100,16.8,7.777727659,15.49271517,15.32848362,61.40107355,22.32908,1672,17.94896,8.00588,4.47871,20.31518,29134,7.61659,599,6.06075,3.67087
3697,NC,28395,Wells,5666,03013581,3,0.0847,-2.47,132,97,92,1,37051,5.1,52463,84.6,15.8,8.022421416,26.60610307,39.48343763,25.88803788,36.79419,1915,38.41162,6.82442,6.93548,20.36804,21735,11.17451,613,12.98789,10.20305
3698,CT,06443,Chase,8374,09921163,9,0.2007,-1.61,93,46,252,2,09009,4.3,75094,89.8,12,9.67656556,29.59974326,24.07661056,36.64708062,24.34018,1500,30.07907,3.15582,3.96077,19.58128,21750,6.88152,409,7.86592,4.91188
3699,GA,31709,Discover,1575,04013125,4,0.0298,-3.51,121,42,10,4,13261,4.1,39008,58.7,27.9,16.66044876,36.79049193,27.12785802,19.4212013,46.03904,1747,27.66935,10.21021,7.51295,19.17336,18230,16.76647,657.5,21.35476,12.04678
3700,NC,27511,Discover,2290,02014580,2,0.9414,-0.06,140,29,81,1,37183,3.1,91558,147.7,9.4,6.338787435,14.5418769,24.39591103,54.72342463,23.16866,1499.5,30.25379,3.40381,3.02448,18.69772,23419.5,6.51451,660,13.71524,8.23599
3701,TX,77446,Discover,2073,10011349,10,0.8899,-0.12,88,42,6,2,48473,4.3,65437,97.7,13.6,12.48157406,30.62231622,31.68300968,25.21310004,35.47633,1881,36.4699,4.87179,4.5709,15.83869,18273,7.74908,849.5,18.70251,19.7358
3702,CO,80723,Discover,4768,06012717,6,0.1115,-2.19,143,21,68,1,08121,2.3,57522,70,11.6,8.582420835,31.13347144,38.17697544,22.10713229,21.25984,1617.821429,27.55905,2.377610196,2.38095,13.38583,19026.07353,7.148307353,854.1515152,11.81102,4.18676
3703,IN,47807,Associates,992,03013348,3,0.0191,-3.96,124,94,121,5,18167,3.5,48421,77.2,20.4,10.36192581,33.56938244,30.99562316,25.07306859,34.21053,1512,28.79257,5.70248,5.00596,16.43963,16485,9.22787,666,18.79257,6.78589
3704,CA,90292,Chase,2938,05012963,5,0.8181,-0.2,93,72,20,1,06037,4.9,77356,91.2,14.1,19.95716305,20.39096448,25.60750331,34.04436916,22.26986,1860.5,25.77181,3.16442,2.94676,12.15225,19053,7.82106,743,6.99388,8.96509
3705,CA,94591,Wells,1590,05012977,5,0.2444,-1.41,137,43,6,2,06095,4.2,87348,103,10,11.14930279,23.77079873,37.24232619,27.83757229,23.29354,2213,30.47051,2.88612,3.22823,12.11376,18050,7.30435,918.5,9.73315,4.86518
3706,NV,89124,Wells,1421,03923986,3,0.5530,-0.59,112,69,45,5,32003,6,63735,96.3,15.1,13.62216164,27.97505673,32.5981162,25.80466544,33.49727,2110.5,28.91963,4.83124,4.45914,13.34919,16263,9.73684,734,15.70691,12.66683
3707,LA,70056,Chase,2001,03013448,3,0.7579,-0.28,121,46,55,1,22051,3.6,56080,107.7,17.5,13.20846305,29.22327144,28.91551839,28.65274712,31.99854,1683,27.17423,6.53088,4.01823,16.83748,19896,9.43478,683,12.07174,9.95381
3708,LA,70459,Discover,5981,01926524,1,0.8692,-0.14,136,52,16,5,22103,2.9,68616,131.7,12.7,8.701854494,24.56302003,30.32299605,36.41212942,25.93812,1756,33.91366,3.71454,3.34315,17.66851,19197,6.72437,654.5,11.90448,6.6011
3709,LA,70085,Chase,3976,04013200,4,0.3952,-0.93,98,53,66,2,22087,4,46938,90.1,21.7,18.52044352,30.79348579,36.02564103,14.66042966,42.14744,1663.5,30.92949,8.89831,6.34697,19.55128,16273,11.06557,739,16.50641,8.81988
3710,CA,94608,Bank_Of_Am,878,06012690,6,0.2457,-1.4,110,29,435,2,06001,3.3,108971,128.5,9.4,10.99556649,16.65392093,22.70746308,49.6430495,14.8565,1866,20.97298,2.93913,2.00185,10.51324,21097,6.57943,750,5.58146,4.22155
3711,CA,95210,Bank_Of_Am,1701,01014933,1,0.1873,-1.68,130,27,25,5,06077,5.2,79598,93.8,12.3,19.70052806,28.76126398,32.06966521,19.46854275,24.80772,1840,30.6392,3.24091,3.67579,11.9237,15944.5,10.02187,676,8.49954,6.1897
3712,AZ,85224,Wells_FIB,2475,01015136,1,0.7414,-0.3,120,42,44,1,04013,3.3,76230,110.5,11.3,11.15749581,22.02357049,32.46251888,34.35641482,26.4425,1897,31.1102,3.95944,3.37067,15.88688,18567,9.04062,717,12.59393,10.652
3713,CA,91750,Wells,2525,09011973,9,0.6034,-0.51,114,2,39,5,06037,4.9,77356,91.2,14.1,19.95716305,20.39096448,25.60750331,34.04436916,22.26986,1860.5,25.77181,3.16442,2.94676,12.15225,19053,7.82106,743,6.99388,8.96509
3714,GA,31204,Discover,2645,04013116,4,0.2414,-1.42,123,64,99,3,13021,3.7,47859,72,24.5,13.60984841,30.69922157,30.15978305,25.53114697,46.4817,1929,27.28187,8.16098,7.19542,20.26538,22658,11.30952,968,22.79855,15.46347
3715,CA,92882,Wells,2100,04013025,4,0.4937,-0.71,128,81,59,2,06065,4.2,78690,92.8,11.6,17.00949518,26.92678907,32.53036944,23.5333463,26.08633,2126,33.7148,3.36421,3.62591,13.678,18560,8.81511,842,8.82245,8.20894
3716,CA,95076,Wells,2145,01017682,1,0.2032,-1.59,116,76,15,8,06087,4.8,90370,106.5,10.6,11.72431036,15.90521432,30.4792066,41.89126872,15.10641,1306.5,22.89335,2.52525,2.06414,9.84131,18320.5,5.5,362.5,6.10161,7.26508
3717,NM,88201,Associates,1118,05923011,5,0.0143,-4.24,131,56,386,1,35005,4.2,45098,83,27.6,20.11041767,26.54344695,36.40662506,16.93951032,39.04814,1588,33.58572,6.33423,4.32243,8.22066,12420,11.84211,781,21.57923,10.33235
3718,TX,78374,Discover,7589,10011283,10,0.9503,-0.05,114,39,30,11,48409,6,58227,87,16.4,18.24547138,32.21981298,32.9493608,16.58535484,47.67986,2733,38.99532,8.99908,5.24535,12.47339,14971,10.5802,966.5,25.20221,19.19588
3719,TN,37334,Bank_Of_Am,8646,02925245,2,0.9478,-0.05,103,21,413,5,47103,3.2,52018,87.1,14.6,14.29852084,42.82221588,23.66244244,19.21682083,33.62143,1967,29.29991,4.24628,3.8526,10.8038,20820,7.2,1231,23.68194,9.61072
3720,LA,71463,Associates,1584,01017577,1,0.9103,-0.09,145,51,180,6,22039,4.1,37707,72.4,26.3,25.05714952,39.49148589,22.87846979,12.5728948,39.93471,1649,32.31774,4.46194,6.66667,12.5136,11124,9.56522,476.5,21.76279,10.20277
3721,GA,31047,Discover,2796,01016109,1,0.4921,-0.71,117,14,112,7,13153,3.1,71609,107.7,11.6,6.989415137,28.16197962,33.62278536,31.22581988,32.64174,2089,34.40838,6.00673,4.96092,20.15201,22843,9.17431,896,14.95481,13.18974
3722,IL,60643,Chase_Rev,3455,02014117,2,0.6422,-0.44,145,75,80,2,17031,5,72063,99.8,13.8,12.02660655,22.42699294,24.79774466,40.74865585,27.42029,1448,23.33793,4.92323,3.65191,16.81452,22564,7.54465,587,13.28281,8.93505
3723,TN,38128,Associates,4171,06012666,6,0.6213,-0.48,112,94,155,2,47157,4.5,54931,92,18,10.72462202,27.56382554,28.40637502,33.30517742,38.97949,1982,28.10853,9.12342,6.29795,20.40308,22769.5,12.07679,766.5,15.24712,12.04647
3724,OH,45216,Discover,1741,03013381,3,0.1120,-2.19,134,14,38,2,39061,3.6,64087,102.9,15.7,8.058353595,25.89960002,26.40557467,39.63647171,29.38434,1455,28.68316,4.68458,3.70956,19.62937,22335,9.34249,802,14.56696,5.59931
3725,NJ,07080,Chase_Rev,1931,01016312,1,0.1851,-1.69,104,62,67,3,34023,3.3,98992,110.9,8,10.07716834,24.04452007,21.0350054,44.84330619,20.21881,988.5,26.12173,2.10477,2.6524,14.53746,21053,5.26316,402,12.16937,6.4953
3726,MI,49509,Associates,2691,06012587,6,0.4651,-0.77,110,66,43,2,26081,3.5,71933,113.4,9.9,7.899779465,24.00592988,29.99410224,38.10018841,23.45759,1266,28.59065,3.48872,2.91855,18.4242,19884,7.11388,505,14.38254,4.91096
3727,CA,91789,Bank_Of_Am,1016,07012446,7,0.7385,-0.3,110,10,503,1,06037,4.9,77356,91.2,14.1,19.95716305,20.39096448,25.60750331,34.04436916,22.26986,1860.5,25.77181,3.16442,2.94676,12.15225,19053,7.82106,743,6.99388,8.96509
3728,WA,99163,Bank_Of_Am,1970,09012084,9,0.0525,-2.95,116,34,1,1,53075,4.7,53140,63.1,18.1,4.650294532,15.32813407,32.3736829,47.64788849,13.5634,1349,25.52167,0.75377,1.1236,20.14446,21350,4.78088,513.275,3.29053,4.40682
3729,FL,32708,Discover,2653,01015760,1,0.6458,-0.44,114,13,46,4,12117,2.7,70470,111.8,9.4,5.819891457,20.55450574,31.68936794,41.93623486,27.36135,2312,31.69992,3.19415,3.82136,16.96042,22560,8.37457,1040,14.89444,11.01025
3730,PA,16510,Chase_Rev,5157,06012691,6,0.7756,-0.25,127,79,36,3,42049,5,56799,82.4,15.8,8.340849776,37.26376576,25.58508168,28.81030277,25.09666,1562,35.39149,3.21534,3.23727,22.45046,23824.5,7.85791,405,8.71194,3.84604
3731,TX,77060,Discover,2034,09012088,9,0.7098,-0.34,134,11,7,1,48201,4.2,63539,94.9,16.4,18.13170496,22.75718363,26.58484296,32.52626845,37.36998,2041,27.98331,7.34685,4.57956,14.67667,18894,9.26155,867,13.47865,21.81881
3732,PA,16125,Bank_Of_Am,7315,05012945,5,0.2005,-1.61,105,30,45,1,42039,4.8,55141,80,15,9.736503856,47.21959139,22.82674875,20.217156,22.39936,1738,35.59187,2.78846,3.65769,19.01156,19595,8.38574,487.5,8.68872,7.5358
3733,CA,91396,Chase,7445,09011925,9,0.1251,-2.08,141,98,36,3,06037,4.9,77356,91.2,14.1,19.95716305,20.39096448,25.60750331,34.04436916,22.26986,1860.5,25.77181,3.16442,2.94676,12.15225,19053,7.82106,743,6.99388,8.96509
3734,FL,33169,Wells,7465,07012374,7,0.0102,-4.58,117,46,160,4,12086,2.6,58905,93.4,15.2,17.51028211,26.42735497,24.31392186,31.74844106,27.22036,2392,29.11401,3.74676,4.33116,12.18676,19970.5,8.23955,783,9.36833,13.94156
3735,NY,10012,Associates,692,08000000,8,0.4951,-0.7,106,82,65,11,36061,4.6,84371,113.7,17.4,11.61625074,12.23599963,13.59652685,62.55122279,15.05477,1425.5,7.1079,4.35128,2.7533,12.7494,26324,6.13048,352,2.92024,4.71362
3736,MS,39209,Associates,971,07012434,7,0.6746,-0.39,131,64,65,3,28049,3.9,42092,86.1,25.2,11.89289332,22.8894546,34.35184198,30.8658101,41.96853,1980,28.50356,10.3861,7.73723,24.80701,24411,11.90904,916,15.24644,14.31108
3737,CA,94089,Wells,1356,06012767,6,0.2189,-1.52,134,24,93,2,06085,2.6,141161,166.4,6.9,10.81273363,13.69970623,21.09559113,54.391969,10.99841,1745,20.25755,2.2752,1.57985,7.38474,18404,5.53283,585.5,3.57075,3.66807
3738,SC,29611,Discover,4205,01017177,1,0.6860,-0.38,143,31,219,2,45077,3.1,54415,91.5,17.8,13.40087217,29.55188708,29.90294328,27.14429746,36.44976,2639,26.87609,5.36212,4.64173,13.13887,20000,7.40038,1555,25.57966,9.70942
3739,ME,04468,Associates,2278,07012373,7,0.5734,-0.56,117,48,128,15,23019,3.1,56261,86.8,14.6,6.453454643,32.81058632,30.72757913,30.00837991,27.43788,1377.5,40.1754,1.78408,2.82661,19.12717,20232,8.0786,631,16.76759,6.89495
3740,KY,41030,Associates,1841,07012531,7,0.4601,-0.78,125,99,59,2,21191,3.5,56036,100.9,14.8,16.58706468,42.98507463,24.47761194,15.95024876,36.12245,1101,32.85714,6,4.6332,14.69388,19332,12.5,319,19.18367,4.38222
3741,CA,90034,Bank_Of_Am,724,05922691,5,0.6414,-0.44,133,88,8,1,06037,4.9,77356,91.2,14.1,19.95716305,20.39096448,25.60750331,34.04436916,22.26986,1860.5,25.77181,3.16442,2.94676,12.15225,19053,7.82106,743,6.99388,8.96509
3742,MD,21043,Associates,7878,06012721,6,0.7053,-0.35,110,70,40,8,24027,2.6,131412,145.8,6.2,4.625167156,12.85282213,18.95165271,63.57035801,13.99841,1960,28.55161,2.56802,2.3107,16.55439,25759,5.74506,418,4.82465,4.01968
3743,OH,44420,Chase_Rev,7375,08012170,8,0.1614,-1.82,137,3,68,1,39155,4.9,51838,83.2,15.5,10.78663473,44.14458563,25.80634029,19.26243935,29.97855,1393,35.90686,3.89709,4.47604,16.85049,20338.5,11.54545,564,16.85049,6.89281
3744,TX,77072,Wells,2906,10011737,10,0.5077,-0.68,90,77,103,13,48201,4.2,63539,94.9,16.4,18.13170496,22.75718363,26.58484296,32.52626845,37.36998,2041,27.98331,7.34685,4.57956,14.67667,18894,9.26155,867,13.47865,21.81881
3745,SC,29803,Bank_Of_Am,6987,08012284,8,0.3542,-1.04,145,84,95,2,45003,3.2,56711,95.4,15.5,10.707657,31.61677859,28.87405933,28.80150508,37.26138,1988,30.67181,6.47448,4.61028,14.77606,21609,9.81366,945.5,24.15565,9.73614
3746,CA,95204,Wells,884,04013214,4,0.2312,-1.46,99,25,17,2,06077,5.2,79598,93.8,12.3,19.70052806,28.76126398,32.06966521,19.46854275,24.80772,1840,30.6392,3.24091,3.67579,11.9237,15944.5,10.02187,676,8.49954,6.1897
3747,TX,75001,Wells,1218,02014765,2,0.1102,-2.21,133,17,105,11,48113,3.7,63549,94.9,14.4,19.27701005,22.59537298,25.17173246,32.9558845,40.74712,1773,26.5275,7.21764,4.45836,14.69989,19302,11.01283,789,19.31871,22.04706
3748,OR,97055,Bank_Of_Am,3948,04013095,4,0.1580,-1.85,135,35,146,2,41005,3.8,91076,127.5,8.4,5.663613252,21.65604025,33.80446041,38.8758861,13.43193,1792.5,27.48895,1.54567,1.74278,14.78884,21117,6.18557,567,4.04787,4.32867
3749,CA,95401,Discover,3870,02014105,2,0.2457,-1.4,143,68,38,2,06097,3.1,92999,109.6,9.1,10.83449059,18.31362482,33.72273422,37.12915036,15.64706,1339,26.00619,1.99837,1.83511,7.98762,19465,5.42636,541,7.19505,6.17546
3750,NY,14075,Associates,2886,04013102,4,0.5094,-0.67,111,22,45,1,36029,3.6,63014,84.9,13.7,7.903184645,26.24679319,29.96183918,35.88818298,22.73013,1578,37.32016,2.60185,3.52311,20.45328,21828,6.19771,450,7.80835,2.53973
3751,IL,61364,Associates,4228,06012729,6,0.5013,-0.69,143,69,75,3,17105,4,61569,85.3,11.7,9.862666719,41.94403768,31.42042981,16.77286579,24.01434,1612,28.40502,6.90476,1.76991,10.03584,14097,7.14286,630.5,13.79928,4.86718
3752,CA,94133,Wells,3473,06012677,6,0.3783,-0.97,94,41,108,3,06075,2.5,119776,141.2,11.4,11.219663,11.37337094,17.89020986,59.5167562,11.11815,1572,13.95136,2.44989,1.55919,9.94967,21333,6.36717,580,3.44913,3.10433
3753,KY,41175,Discover,1625,05012871,5,0.9268,-0.08,136,74,42,1,21089,5.8,54292,97.8,14.6,9.81930297,36.53358311,36.85360809,16.79350583,38.59333,1538.5,30.92876,3.18182,4.72855,16.68169,14679,12.97297,747,26.60054,5.41436
3754,MN,56284,Chase_Rev,1977,04013061,4,0.0635,-2.76,148,19,38,1,27067,2.9,66030,85,12.4,8.816466552,27.21440823,38.70325901,25.26586621,12.4431,1517,24.88619,2.46305,2.32558,15.78149,14891,6.25,451.7647059,1.59332,6.31803
3755,CO,80840,Discover,1767,04013274,4,0.3251,-1.12,134,60,104,1,08041,3.3,79094,96.2,9.6,5.550444714,19.59857047,35.34479104,39.50619377,22.52095,2023,33.08753,3.06571,3.27006,18.1789,19932,7.50819,717,9.72381,6.50245
3756,FL,33037,Associates,2900,04013286,4,0.8548,-0.16,126,70,60,7,12087,1.9,68975,109.4,11,7.933035437,27.75709055,28.62285111,35.6870229,26.6735,1598,27.62978,1.95876,3.09017,8.53825,17235,12,955.5,15.16393,18.57994
3757,TX,76540,Associates,893,09012054,9,0.9495,-0.05,144,38,1,1,48027,4.4,58878,87.9,14.3,8.897628229,25.94369125,38.60708517,26.55159535,38.11916,2801,40.11084,7.4901,5.67449,17.95982,17943,12.00579,999,13.71666,12.59518
3758,AZ,86503,Wells,1109,08000000,8,0.5736,-0.56,123,75,132,1,04001,7.7,41002,59.5,28.4,17.82021623,31.04197158,38.31027808,12.82753411,45.54566,2238,43.37417,13.732,5.77508,13.30735,15864,15.89958,655.5,14.14254,20.04897
3759,CA,93245,Bank_Of_Am,8564,02014050,2,0.4852,-0.72,132,85,92,4,06031,7,60810,71.7,17.7,26.36989571,26.12164356,33.18834276,14.32011797,31.90568,1470,35.34649,3.3938,4.15755,11.93455,13653,10.08065,537,15.23099,5.73413
3760,CA,94538,Discover,1589,02925488,2,0.3247,-1.12,111,28,68,4,06001,3.3,108971,128.5,9.4,10.99556649,16.65392093,22.70746308,49.6430495,14.8565,1866,20.97298,2.93913,2.00185,10.51324,21097,6.57943,750,5.58146,4.22155
3761,CA,92337,Bank_Of_Am,6999,01016544,1,0.8021,-0.22,138,59,49,3,06071,4.1,74218,87.5,13.2,18.89536361,26.86536504,32.32605,21.91322135,29.61367,1978,32.65477,4.23582,4.0615,13.91869,18375,9.42403,761,9.84435,8.89974
3762,CA,92056,Wells,2600,05012996,5,0.3708,-0.99,126,98,16,1,06073,3.4,90756,107,10.7,11.6848286,18.19642779,29.85549373,40.26324989,20.19116,1924,28.30083,2.24266,2.34859,12.17414,19222,6.50241,855,9.18014,6.69465
3763,FL,34221,Associates,2482,03013433,3,0.5105,-0.67,128,40,77,12,12081,2.9,67929,107.7,9.9,9.74082771,29.07547081,28.97791115,32.20579033,26.01127,2192.5,31.95406,2.58281,3.29101,11.26489,20935,8.1064,1212,15.21724,11.75688
3764,CO,81001,Associates,6017,07012447,7,0.0502,-2.99,136,35,26,3,08101,4.4,56311,68.5,16.2,9.467635656,29.41217379,37.46196777,23.65822279,30.92662,1944.5,33.18906,3.92542,4.42327,17.74543,18210.5,10.42129,975,15.28625,5.75801
3765,CA,90640,Wells,632,02014213,2,0.2595,-1.35,106,92,185,3,06037,4.9,77356,91.2,14.1,19.95716305,20.39096448,25.60750331,34.04436916,22.26986,1860.5,25.77181,3.16442,2.94676,12.15225,19053,7.82106,743,6.99388,8.96509
3766,NY,11206,Chase_Rev,1835,02014368,2,0.1047,-2.26,107,74,109,1,36047,5.9,66943,90.2,19.2,16.30432698,25.24559171,18.91882099,39.53126032,19.79745,1779,13.06414,4.43968,4.09662,14.3664,22605,8.07049,380,3.40042,6.14937
3767,CO,80015,Discover,6268,08012334,8,0.8108,-0.21,110,11,91,1,08005,3.1,84308,102.5,8.7,7.93063273,19.6657107,27.91248432,44.49117225,23.6128,1756,30.67538,2.865,2.83998,17.95261,21548,8.06543,598,11.88234,8.92905
3768,CA,94591,Chase,1658,04013216,4,0.1235,-2.09,118,37,18,2,06095,4.2,87348,103,10,11.14930279,23.77079873,37.24232619,27.83757229,23.29354,2213,30.47051,2.88612,3.22823,12.11376,18050,7.30435,918.5,9.73315,4.86518
3769,CA,92834,Bank_Of_Am,3541,02014196,2,0.9294,-0.07,142,51,113,1,06059,3.2,100210,118.1,9.9,13.38891948,17.24420737,27.25107979,42.11579335,17.55021,1857,27.25739,2.29937,2.10546,10.69581,19182,5.73619,683.5,7.07588,6.87569
3770,CA,91342,Associates,2884,02013706,2,0.8531,-0.16,112,20,111,1,06037,4.9,77356,91.2,14.1,19.95716305,20.39096448,25.60750331,34.04436916,22.26986,1860.5,25.77181,3.16442,2.94676,12.15225,19053,7.82106,743,6.99388,8.96509
3771,TN,38017,Discover,2273,03013595,3,0.2249,-1.49,117,11,225,6,47157,4.5,54931,92,18,10.72462202,27.56382554,28.40637502,33.30517742,38.97949,1982,28.10853,9.12342,6.29795,20.40308,22769.5,12.07679,766.5,15.24712,12.04647
3772,TX,75034,Wells,6408,01015580,1,0.7840,-0.24,92,18,144,5,48085,3.2,102119,152.5,6.6,6.102487371,14.69817881,25.76403229,53.43530153,22.93835,1866,32.76946,3.2479,2.3312,15.66387,22455,6.06592,718,12.01428,9.27706
3773,CO,81001,Chase,1428,06012714,6,0.3998,-0.92,128,1,152,4,08101,4.4,56311,68.5,16.2,9.467635656,29.41217379,37.46196777,23.65822279,30.92662,1944.5,33.18906,3.92542,4.42327,17.74543,18210.5,10.42129,975,15.28625,5.75801
